ward,category,year,cost,total_spent,perc_spending
16,Misc. CDOT,2022,101.0,1499999.99,0.006733333378222223
16,Sidewalk Repair,2022,325821.05,1499999.99,21.72140347814269
16,Street Redesign,2022,9400.0,1499999.99,0.6266666708444444
16,Street Resurfacing,2022,853902.94,1499999.99,56.926863046179086
16,Lighting,2019,1000.0,1319999.99,0.0757575763314968
16,Misc.,2019,100000.0,1319999.99,7.57575763314968
16,Misc. CDOT,2019,963.0,1319999.99,0.0729545460072314
16,Sidewalk Repair,2019,177985.5,1319999.99,13.483750102149623
16,Street Redesign,2019,28200.0,1319999.99,2.1363636525482095
16,Street Resurfacing,2019,1011851.49,1319999.99,76.65541648981376
17,Alleys,2019,385790.76,1319999.99,29.226572948686158
17,Misc.,2019,0.0,1319999.99,0.0
17,Misc. CDOT,2019,2600.0,1319999.99,0.19696969846189166
17,Police Cameras,2019,24776.0,1319999.99,1.8769697111891643
17,Sidewalk Repair,2019,178206.01,1319999.99,13.50045540530648
17,Street Redesign,2019,4700.0,1319999.99,0.3560606087580349
17,Street Resurfacing,2019,723927.22,1319999.99,54.84297162759827
17,Alleys,2020,314704.08999999997,1319999.99,23.84121912000923
17,Sidewalk Repair,2020,163072.88999999998,1319999.99,12.354006911772778
17,Street Redesign,2020,18800.0,1319999.99,1.4242424350321397
17,Street Resurfacing,2020,823423.01,1319999.99,62.380531533185845
17,Alleys,2021,348459.8,1499999.99,23.230653488204357
17,Lighting,2021,280500.0,1499999.99,18.70000012466667
17,Misc.,2021,34879.28,1499999.99,2.3252853488352354
17,Misc. CDOT,2021,810.0,1499999.99,0.05400000036000001
17,Sidewalk Repair,2021,162286.39,1499999.99,10.819092738793952
17,Street Redesign,2021,23500.0,1499999.99,1.566666677111111
17,Street Resurfacing,2021,649564.52,1499999.99,43.30430162202868
17,Alleys,2022,58892.22,1499999.99,3.9261480261743205
17,Lighting,2022,1500.0,1499999.99,0.10000000066666669
17,Misc.,2022,6818.889999999999,1499999.99,0.45459266969728446
17,Misc. CDOT,2022,300.0,1499999.99,0.020000000133333334
17,Sidewalk Repair,2022,409468.63,1499999.99,27.297908848652725
17,Street Redesign,2022,9400.0,1499999.99,0.6266666708444444
17,Street Resurfacing,2022,1013620.25,1499999.99,67.57468378383122
18,Alleys,2020,62821.48,1319999.99,4.7592030663576
18,Sidewalk Repair,2020,110939.57,1319999.99,8.404512942458432
18,Street Redesign,2020,7050.0,1319999.99,0.5340909131370524
18,Street Resurfacing,2020,1139188.94,1319999.99,86.30219307804691
18,Alleys,2021,24826.18,1499999.9900000002,1.6550786777005242
18,Lighting,2021,500.0,1499999.9900000002,0.03333333355555555
18,Misc.,2021,89516.39,1499999.9900000002,5.967759373118395
18,Misc. CDOT,2021,660.0,1499999.9900000002,0.04400000029333333
18,Sidewalk Repair,2021,207455.83000000002,1499999.9900000002,13.830388758869258
18,Street Redesign,2021,14100.0,1499999.9900000002,0.9400000062666666
18,Street Resurfacing,2021,1162941.59,1499999.9900000002,77.52943985019625
18,Lighting,2022,26890.0,1499999.99,1.792666678617778
18,Misc.,2022,5485.51,1499999.99,0.36570066910467114
18,Sidewalk Repair,2022,119829.51000000001,1499999.99,7.988634053257561
18,Street Redesign,2022,43050.0,1499999.99,2.8700000191333332
18,Street Resurfacing,2022,1304744.97,1499999.99,86.98299857988665
18,Sidewalk Repair,2019,350748.88,1319999.99,26.57188504978701
18,Street Redesign,2019,18800.0,1319999.99,1.4242424350321397
18,Street Resurfacing,2019,950451.11,1319999.99,72.00387251518086
19,Alleys,2020,27695.94,1319999.99,2.098177288622555
19,Parks,2020,50000.0,1319999.99,3.78787881657484
19,Sidewalk Repair,2020,3716.56,1319999.99,0.2815575778905877
19,Street Resurfacing,2020,1238587.49,1319999.99,93.83238631691202
19,Alleys,2022,700.0,1471421.57,0.04757304189852266
19,Lighting,2022,3000.0,1471421.57,0.20388446527938284
19,Misc. CDOT,2022,1320.0,1471421.57,0.08970916472292845
19,Street Redesign,2022,14200.0,1471421.57,0.9650531356557455
19,Street Resurfacing,2022,1452201.57,1471421.57,98.69378019244343
19,Misc.,2021,160985.96,1499999.99,10.732397404882649
19,Parks,2021,91000.0,1499999.99,6.066666707111112
19,Street Resurfacing,2021,1248014.03,1499999.99,83.20093588800624
19,Misc. CDOT,2019,22302.0,1319999.99,1.6895454673450414
19,Parks,2019,50000.0,1319999.99,3.78787881657484
19,Street Redesign,2019,3097.97,1319999.99,0.2346946987476871
19,Street Resurfacing,2019,1244600.02,1319999.99,94.28788101733244
20,Alleys,2019,102610.09,1319999.99,7.773491725556755
20,Lighting,2019,1019218.65,1319999.99,77.21353467586012
20,Sidewalk Repair,2019,160852.85,1319999.99,12.185822062013804
20,Street Redesign,2019,37318.4,1319999.99,2.82715153656933
20,Alleys,2020,38081.57,1319999.99,2.8849674460982384
20,Lighting,2020,153731.35,1319999.99,11.64631448216905
20,Street Resurfacing,2020,1128187.07,1319999.99,85.46871807173272
20,Alleys,2021,274669.63,1499999.99,18.31130878874206
20,Lighting,2021,167925.02,1499999.99,11.195001407966675
20,Misc. CDOT,2021,1050.0,1499999.99,0.07000000046666667
20,Pedestrian Infrastructure,2021,8171.42,1499999.99,0.5447613369650756
20,Sidewalk Repair,2021,93589.84,1499999.99,6.239322708262151
20,Street Resurfacing,2021,954594.08,1499999.99,63.63960575759737
20,Alleys,2022,344237.1,1384028.6500000001,24.872107958169792
20,Lighting,2022,1000.0,1384028.6500000001,0.07225283956368966
20,Misc.,2022,2210.33,1384028.6500000001,0.15970261887281015
20,Misc. CDOT,2022,1350.0,1384028.6500000001,0.09754133341098103
20,Pedestrian Infrastructure,2022,15000.0,1384028.6500000001,1.083792593455345
20,Sidewalk Repair,2022,294353.04000000004,1384028.6500000001,21.267842974204328
20,Street Resurfacing,2022,725878.18,1384028.6500000001,52.446759682323055
21,Alleys,2019,86322.32,1319999.9900000002,6.539569746511892
21,Misc. CDOT,2019,1500.0,1319999.9900000002,0.11363636449724515
21,Sidewalk Repair,2019,593102.65,1319999.9900000002,44.93201927978802
21,Street Redesign,2019,23500.0,1319999.9900000002,1.7803030437901743
21,Street Resurfacing,2019,615575.02,1319999.9900000002,46.63447156541265
21,Alleys,2020,265370.37,1319999.99,20.103816061392546
21,Misc. CDOT,2020,1320.0,1319999.99,0.10000000075757576
21,Sidewalk Repair,2020,298477.46,1319999.99,22.61192895918128
21,Street Redesign,2020,39950.0,1319999.99,3.0265151744432965
21,Street Resurfacing,2020,714882.16,1319999.99,54.1577398042253
21,Alleys,2021,109924.41,1499999.9900000002,7.328294048855293
21,Lighting,2021,259450.0,1499999.9900000002,17.296666781977777
21,Misc. CDOT,2021,660.0,1499999.9900000002,0.04400000029333333
21,Sidewalk Repair,2021,578421.66,1499999.9900000002,38.561444257076296
21,Street Redesign,2021,7050.0,1499999.9900000002,0.4700000031333333
21,Street Resurfacing,2021,544493.92,1499999.9900000002,36.29959490866396
21,Alleys,2022,233592.21,1499999.99,15.57281410381876
21,Lighting,2022,4300.0,1499999.99,0.2866666685777778
21,Misc.,2022,4491.67,1499999.99,0.2994446686629645
21,Misc. CDOT,2022,660.0,1499999.99,0.044000000293333334
21,Sidewalk Repair,2022,407569.93,1499999.99,27.171328847808855
21,Street Redesign,2022,52923.13,1499999.99,3.5282086901880576
21,Street Resurfacing,2022,796463.05,1499999.99,53.09753702065025
22,Alleys,2019,237091.95,1319999.9900000002,17.96151149970842
22,Misc.,2019,23631.45,1319999.9900000002,1.7902613771989495
22,Misc. CDOT,2019,2400.0,1319999.9900000002,0.18181818319559226
22,Parks,2019,81805.72,1319999.9900000002,6.197403077253052
22,Police Cameras,2019,49552.0,1319999.9900000002,3.7539394223783282
22,Sidewalk Repair,2019,75016.42000000001,1319999.9900000002,5.683062164265622
22,Street Redesign,2019,21150.0,1319999.9900000002,1.6022727394111567
22,Street Resurfacing,2019,829352.4500000001,1319999.9900000002,62.829731536588874
22,Alleys,2020,388009.39,1319999.99,29.39465098026251
22,Lighting,2020,1900.0,1319999.99,0.1439393950298439
22,Misc.,2020,1368.55,1319999.99,0.10367803108846993
22,Misc. CDOT,2020,1320.0,1319999.99,0.10000000075757576
22,Pedestrian Infrastructure,2020,5668.05,1319999.99,0.4293977305257404
22,Police Cameras,2020,24776.0,1319999.99,1.8769697111891643
22,Sidewalk Repair,2020,103484.68,1319999.99,7.839748544240519
22,Street Redesign,2020,30397.45,1319999.99,2.302837138657857
22,Street Resurfacing,2020,763075.87,1319999.99,57.80877846824832
22,Alleys,2021,547693.05,1499999.9900000002,36.51287024341913
22,Misc.,2021,88542.56,1499999.9900000002,5.902837372685581
22,Pedestrian Infrastructure,2021,63722.52,1499999.9900000002,4.248168028321119
22,Sidewalk Repair,2021,158797.43,1499999.9900000002,10.586495403909968
22,Street Redesign,2021,11750.0,1499999.9900000002,0.7833333385555554
22,Street Resurfacing,2021,629494.43,1499999.9900000002,41.966295613108635
22,Alleys,2022,430695.77,1459027.9500000002,29.519363902521533
22,Misc.,2022,67738.3,1459027.9500000002,4.64270064188969
22,Misc. CDOT,2022,1320.0,1459027.9500000002,0.09047119350934983
22,Parks,2022,49123.27,1459027.9500000002,3.366849140895484
22,Pedestrian Infrastructure,2022,99484.29000000001,1459027.9500000002,6.818532160401725
22,Sidewalk Repair,2022,164553.07,1459027.9500000002,11.278267150399689
22,Street Redesign,2022,46650.0,1459027.9500000002,3.197334225159977
22,Street Resurfacing,2022,599463.25,1459027.9500000002,41.086481585222536
23,Alleys,2019,139715.94,1319999.9900000002,10.584540989276823
23,Misc.,2019,682.91,1319999.9900000002,0.05173560645254246
23,Misc. CDOT,2019,900.0,1319999.9900000002,0.0681818186983471
23,Sidewalk Repair,2019,169291.45,1319999.9900000002,12.825109945644773
23,Street Redesign,2019,30169.37,1319999.9900000002,2.2855583506481687
23,Street Resurfacing,2019,979240.3200000001,1319999.9900000002,74.18487328927934
23,Alleys,2020,64322.229999999996,1319999.99,4.872896249037092
23,Police Cameras,2020,24776.0,1319999.99,1.8769697111891643
23,Sidewalk Repair,2020,85262.95999999999,1319999.99,6.459315200449358
23,Street Redesign,2020,21150.0,1319999.99,1.602272739411157
23,Street Resurfacing,2020,1124488.8,1319999.99,85.18854609991322
23,Alleys,2021,97241.65,1499999.99,6.4827767098851785
23,Beautification,2021,50000.0,1499999.99,3.3333333555555558
23,Lighting,2021,4750.0,1499999.99,0.3166666687777778
23,Misc.,2021,52361.89,1499999.99,3.490792689938618
23,Parks,2021,185365.7,1499999.99,12.35771341571809
23,Pedestrian Infrastructure,2021,15074.92,1499999.99,1.0049946733666313
23,Police Cameras,2021,107241.0,1499999.99,7.149400047662667
23,Sidewalk Repair,2021,42621.3,1499999.99,2.8414200189428005
23,Street Redesign,2021,30550.0,1499999.99,2.0366666802444446
23,Street Resurfacing,2021,832389.05,1499999.99,55.492603703284026
23,Viaducts,2021,82404.48000000001,1499999.99,5.493632036624215
23,Alleys,2022,187256.98,1464849.14,12.78336279734581
23,Beautification,2022,50000.0,1464849.14,3.4133207737692364
23,Lighting,2022,32329.0,1464849.14,2.2069849459037125
23,Misc.,2022,78163.65,1464849.14,5.335952205972555
23,Misc. CDOT,2022,350000.0,1464849.14,23.893245416384655
23,Parks,2022,40000.0,1464849.14,2.730656619015389
23,Pedestrian Infrastructure,2022,69463.12,1464849.14,4.741998210136506
23,Sidewalk Repair,2022,179703.55,1464849.14,12.267717206701573
23,Street Redesign,2022,37450.0,1464849.14,2.556577259553158
23,Street Resurfacing,2022,353692.5,1464849.14,24.14531915552751
23,Viaducts,2022,86790.34,1464849.14,5.924865409689901
24,Alleys,2019,44906.04,1319999.99,3.401972753045248
24,Misc. CDOT,2019,500.0,1319999.99,0.0378787881657484
24,Parks,2019,125000.0,1319999.99,9.4696970414371
24,Sidewalk Repair,2019,315584.44,1319999.99,23.907912302332672
24,Street Redesign,2019,23500.0,1319999.99,1.7803030437901748
24,Street Resurfacing,2019,790566.16,1319999.99,59.89137621129831
24,Viaducts,2019,19943.35,1319999.99,1.5108598599307566
24,Alleys,2020,106331.91,1319999.99,8.055447788298848
24,Lighting,2020,524850.0,1319999.99,39.76136393758609
24,Misc.,2020,25000.0,1319999.99,1.89393940828742
24,Misc. CDOT,2020,271542.9,1319999.99,20.571431974026
24,Pedestrian Infrastructure,2020,50000.0,1319999.99,3.78787881657484
24,Police Cameras,2020,26576.0,1319999.99,2.0133333485858587
24,Sidewalk Repair,2020,58749.119999999995,1319999.99,4.450690942808264
24,Street Redesign,2020,37600.0,1319999.99,2.8484848700642793
24,Street Resurfacing,2020,219350.06,1319999.99,16.6174289137684
24,Alleys,2021,485520.86,1499999.99,32.36805754912038
24,Lighting,2021,11700.0,1499999.99,0.7800000052
24,Misc. CDOT,2021,1320.0,1499999.99,0.08800000058666667
24,Police Cameras,2021,335528.0,1499999.99,22.36853348245689
24,Sidewalk Repair,2021,118984.11,1499999.99,7.9322740528818265
24,Street Redesign,2021,44650.0,1499999.99,2.9766666865111113
24,Street Resurfacing,2021,502297.02,1499999.99,33.48646822324312
24,Alleys,2022,412528.53,1465531.6,28.148729785151
24,Lighting,2022,344300.93,1465531.6,23.49324504500619
24,Misc.,2022,106330.51,1465531.6,7.255422537460126
24,Misc. CDOT,2022,3210.0,1465531.6,0.21903314810816768
24,Sidewalk Repair,2022,120673.01,1465531.6,8.234077654825047
24,Street Redesign,2022,71475.03,1465531.6,4.8770719102883895
24,Street Resurfacing,2022,407013.58999999997,1465531.6,27.772419919161067
25,Alleys,2019,85142.28,1319999.99,6.450172776137672
25,Misc. CDOT,2019,12278.22,1319999.99,0.9301681888649105
25,Sidewalk Repair,2019,142540.26,1319999.99,10.7985046272614
25,Street Redesign,2019,3700.0,1319999.99,0.28030303242653815
25,Street Resurfacing,2019,1047299.45,1319999.99,79.3408680253096
25,Viaducts,2019,29039.78,1319999.99,2.1999833499998735
25,Alleys,2020,50969.59,1319999.99,3.8613326050100953
25,Lighting,2020,500.0,1319999.99,0.0378787881657484
25,Misc. CDOT,2020,28651.58,1319999.99,2.170574258867987
25,Sidewalk Repair,2020,368408.07,1319999.99,27.909702484164413
25,Street Redesign,2020,4700.0,1319999.99,0.3560606087580349
25,Street Resurfacing,2020,866770.75,1319999.99,65.66445125503371
25,Alleys,2021,57360.22,1499999.99,3.8240146921600977
25,Lighting,2021,639200.0,1499999.99,42.61333361742222
25,Misc.,2021,126514.0,1499999.99,8.434266722895112
25,Misc. CDOT,2021,223820.0,1499999.99,14.92133343280889
25,Sidewalk Repair,2021,236625.21,1499999.99,15.77501410516676
25,Street Redesign,2021,58750.0,1499999.99,3.916666692777778
25,Street Resurfacing,2021,157730.56,1499999.99,10.515370736769137
25,Alleys,2022,140000.0,1487188.87,9.413733710903847
25,Lighting,2022,176000.0,1487188.87,11.834408093707694
25,Misc.,2022,155074.8,1487188.87,10.427377660511942
25,Misc. CDOT,2022,2640.0,1487188.87,0.1775161214056154
25,Pedestrian Infrastructure,2022,295441.27,1487188.87,19.865753164223182
25,Sidewalk Repair,2022,377192.39,1487188.87,25.36277655170994
25,Street Redesign,2022,30800.0,1487188.87,2.071021416398846
25,Street Resurfacing,2022,310040.41000000003,1487188.87,20.847413281138934
26,Alleys,2019,748089.86,1319999.99,56.673474671768744
26,Lighting,2019,500.0,1319999.99,0.0378787881657484
26,Parks,2019,20000.0,1319999.99,1.5151515266299358
26,Police Cameras,2019,49552.0,1319999.99,3.7539394223783287
26,Sidewalk Repair,2019,182690.12,1319999.99,13.840160710910308
26,Street Redesign,2019,11039.59,1319999.99,0.8363325820934288
26,Street Resurfacing,2019,308128.42,1319999.99,23.343062298053503
26,Alleys,2020,361300.57,1319999.99,27.3712555103883
26,Beautification,2020,20000.0,1319999.99,1.5151515266299358
26,Lighting,2020,40500.0,1319999.99,3.0681818414256203
26,Misc. CDOT,2020,660.0,1319999.99,0.05000000037878788
26,Police Cameras,2020,49552.0,1319999.99,3.7539394223783287
26,Sidewalk Repair,2020,270730.49,1319999.99,20.50988576143853
26,Street Redesign,2020,710.41,1319999.99,0.053818939801658625
26,Street Resurfacing,2020,576546.52,1319999.99,43.67776699755884
26,Alleys,2021,1244310.76,1499999.99,82.95405121969368
26,Lighting,2021,5500.0,1499999.99,0.3666666691111111
26,Misc. CDOT,2021,660.0,1499999.99,0.044000000293333334
26,Police Cameras,2021,1800.0,1499999.99,0.1200000008
26,Sidewalk Repair,2021,202172.96,1499999.99,13.478197423187982
26,Street Redesign,2021,11750.0,1499999.99,0.7833333385555555
26,Street Resurfacing,2021,33806.270000000004,1499999.99,2.2537513483583425
26,Alleys,2022,1145384.27,1499999.99,76.35895184239303
26,Lighting,2022,950.0,1499999.99,0.06333333375555555
26,Misc. CDOT,2022,110660.0,1499999.99,7.377333382515556
26,Sidewalk Repair,2022,16974.46,1499999.99,1.131630674210871
26,Street Redesign,2022,4700.0,1499999.99,0.3133333354222222
26,Street Resurfacing,2022,221331.26,1499999.99,14.755417431702783
27,Alleys,2019,80631.08,1319999.99,6.108415197791024
27,Lighting,2019,500.0,1319999.99,0.0378787881657484
27,Misc.,2019,866000.0,1319999.99,65.60606110307621
27,Police Cameras,2019,148656.0,1319999.99,11.261818267134988
27,Sidewalk Repair,2019,51352.100000000006,1319999.99,3.8903106355326567
27,Street Redesign,2019,20641.2,1319999.99,1.5637272845736916
27,Street Resurfacing,2019,152219.61,1319999.99,11.53178872372567
27,Alleys,2020,44376.53,1319999.99,3.3618583588019573
27,Lighting,2020,14000.0,1319999.99,1.060606068640955
27,Misc. CDOT,2020,660.0,1319999.99,0.05000000037878788
27,Police Cameras,2020,24776.0,1319999.99,1.8769697111891643
27,Sidewalk Repair,2020,341933.94,1319999.99,25.904086559879445
27,Street Redesign,2020,4700.0,1319999.99,0.3560606087580349
27,Street Resurfacing,2020,889553.52,1319999.99,67.39041869235166
27,Alleys,2021,307466.27,1499999.99,20.497751469985012
27,Misc.,2021,32913.0,1499999.99,2.194200014628
27,Misc. CDOT,2021,50660.0,1499999.99,3.377333355848889
27,Police Cameras,2021,229034.0,1499999.99,15.268933435126222
27,Sidewalk Repair,2021,75817.4,1499999.99,5.054493367029956
27,Street Redesign,2021,4700.0,1499999.99,0.3133333354222222
27,Street Resurfacing,2021,695927.67,1499999.99,46.395178309301194
27,Viaducts,2021,103481.65,1499999.99,6.898776712658511
27,Alleys,2022,86077.07,1499999.99,5.738471371589809
27,Lighting,2022,4500.0,1499999.99,0.300000002
27,Misc.,2022,63552.0,1499999.99,4.236800028245334
27,Misc. CDOT,2022,7426.05,1499999.99,0.49507000330046674
27,Pedestrian Infrastructure,2022,350.0,1499999.99,0.02333333348888889
27,Police Cameras,2022,24776.0,1499999.99,1.6517333443448892
27,Sidewalk Repair,2022,622637.29,1499999.99,41.509152943394355
27,Street Redesign,2022,66500.0,1499999.99,4.433333362888889
27,Street Resurfacing,2022,624181.58,1499999.99,41.61210561074737
28,Alleys,2019,199687.38,1319999.99,15.127831932786606
28,Lighting,2019,593180.89,1319999.99,44.937946552560206
28,Misc. CDOT,2019,57648.59,1319999.99,4.367317457328163
28,Parks,2019,25000.0,1319999.99,1.89393940828742
28,Pedestrian Infrastructure,2019,28722.13,1319999.99,2.175918955878174
28,Sidewalk Repair,2019,76814.67,1319999.99,5.819293225903737
28,Street Redesign,2019,11750.0,1319999.99,0.8901515218950874
28,Street Resurfacing,2019,327196.33,1319999.99,24.787600945360612
28,Alleys,2020,347614.25,1319999.99,26.334413078291007
28,Lighting,2020,576873.3,1319999.99,43.70252305835245
28,Misc. CDOT,2020,10160.0,1319999.99,0.7696969755280074
28,Sidewalk Repair,2020,11000.64,1319999.99,0.8333818244953168
28,Street Redesign,2020,62350.0,1319999.99,4.723484884268824
28,Street Resurfacing,2020,312001.8,1319999.99,23.636500179064395
28,Alleys,2021,164880.86000000002,1499999.9900000002,10.992057406613716
28,Lighting,2021,1071941.06,1499999.9900000002,71.46273780975157
28,Police Cameras,2021,1800.0,1499999.9900000002,0.12000000079999999
28,Sidewalk Repair,2021,105898.01000000001,1499999.9900000002,7.059867380399115
28,Street Resurfacing,2021,155480.06,1499999.9900000002,10.365337402435582
28,Alleys,2022,29166.88,1447484.2,2.0150050687945336
28,Lighting,2022,1219700.0,1447484.2,84.2634413556984
28,Misc.,2022,13308.39,1447484.2,0.9194152171056513
28,Misc. CDOT,2022,660.0,1447484.2,0.04559635262339996
28,Police Cameras,2022,1800.0,1447484.2,0.12435368897290901
28,Sidewalk Repair,2022,55337.17,1447484.2,3.8229895704561057
28,Street Redesign,2022,29700.0,1447484.2,2.0518358680529984
28,Street Resurfacing,2022,97811.76,1447484.2,6.757362878296011
29,Alleys,2019,222231.63,1319999.99,16.835729672997953
29,Misc.,2019,50000.0,1319999.99,3.78787881657484
29,Parks,2019,30000.0,1319999.99,2.2727272899449034
29,Sidewalk Repair,2019,141286.6,1319999.99,10.703530384117654
29,Street Redesign,2019,54700.0,1319999.99,4.143939425332874
29,Street Resurfacing,2019,821781.76,1319999.99,62.25619441103177
29,Alleys,2020,208891.48,1319999.99,15.825112241099337
29,Lighting,2020,84200.9,1319999.99,6.378856108930727
29,Misc. CDOT,2020,270000.0,1319999.99,20.454545609504134
29,Parks,2020,15000.0,1319999.99,1.1363636449724517
29,Sidewalk Repair,2020,18605.86,1319999.99,1.409534859163143
29,Street Resurfacing,2020,723301.75,1319999.99,54.7955875363302
29,Alleys,2021,386251.34,1499999.99,25.750089505000602
29,Beautification,2021,15000.0,1499999.99,1.0000000066666668
29,Lighting,2021,3659.77,1499999.99,0.24398466829323112
29,Misc.,2021,14192.45,1499999.99,0.9461633396410889
29,Misc. CDOT,2021,24300.0,1499999.99,1.6200000108000001
29,Parks,2021,101522.70999999999,1499999.99,6.7681807117878705
29,Pedestrian Infrastructure,2021,14527.37,1499999.99,0.9684913397899423
29,Police Cameras,2021,35747.0,1499999.99,2.383133349220889
29,Sidewalk Repair,2021,436121.72,1499999.99,29.07478152716521
29,Street Redesign,2021,89165.0,1499999.99,5.944333372962222
29,Street Resurfacing,2021,375365.12,1499999.99,25.02434150016228
29,Viaducts,2021,4147.51,1499999.99,0.2765006685100045
29,Alleys,2022,562555.5,1499999.99,37.50370025002467
29,Beautification,2022,25000.0,1499999.99,1.6666666777777779
29,Lighting,2022,6840.23,1499999.99,0.4560153363734355
29,Misc.,2022,79351.2,1499999.99,5.2900800352672
29,Misc. CDOT,2022,900.0,1499999.99,0.0600000004
29,Parks,2022,16700.0,1499999.99,1.1133333407555557
29,Sidewalk Repair,2022,163341.81,1499999.99,10.889454072596362
29,Street Redesign,2022,32512.37,1499999.99,2.1674913477832756
29,Street Resurfacing,2022,608696.12,1499999.99,40.579741603864946
29,Viaducts,2022,4102.76,1499999.99,0.2735173351567823
30,Alleys,2019,572046.48,1319999.99,43.336854873764054
30,Lighting,2019,500.0,1319999.99,0.0378787881657484
30,Misc.,2019,1800.0,1319999.99,0.13636363739669422
30,Misc. CDOT,2019,500.0,1319999.99,0.0378787881657484
30,Sidewalk Repair,2019,259396.84999999998,1319999.99,19.651276664024824
30,Street Redesign,2019,21150.0,1319999.99,1.602272739411157
30,Street Resurfacing,2019,464606.66000000003,1319999.99,35.19747450907178
30,Alleys,2020,454420.04000000004,1319999.99,34.42576086686183
30,Lighting,2020,500.0,1319999.99,0.0378787881657484
30,Police Cameras,2020,24776.0,1319999.99,1.8769697111891643
30,Sidewalk Repair,2020,281412.59,1319999.99,21.31913576756921
30,Street Redesign,2020,7050.0,1319999.99,0.5340909131370524
30,Street Resurfacing,2020,551841.36,1319999.99,41.806163953077
30,Alleys,2021,359774.55,1499999.99,23.984970159899802
30,Lighting,2021,259950.0,1499999.99,17.330000115533334
30,Misc.,2021,6713.6,1499999.99,0.4475733363171556
30,Sidewalk Repair,2021,106610.18000000001,1499999.99,7.107345380715636
30,Street Redesign,2021,7050.0,1499999.99,0.47000000313333334
30,Street Resurfacing,2021,759901.66,1499999.99,50.66011100440074
30,Alleys,2022,607307.38,1499999.99,40.48715893658106
30,Lighting,2022,227861.48,1499999.99,15.190765434605103
30,Sidewalk Repair,2022,235000.58000000002,1499999.99,15.666705437778036
30,Street Redesign,2022,23500.0,1499999.99,1.566666677111111
30,Street Resurfacing,2022,406330.55,1499999.99,27.08870351392469
31,Alleys,2019,101636.56,1319999.9900000002,7.699739452270752
31,Lighting,2019,2100.0,1319999.9900000002,0.15909091029614322
31,Misc. CDOT,2019,500.0,1319999.9900000002,0.03787878816574839
31,Pedestrian Infrastructure,2019,80267.82,1319999.9900000002,6.0808955006128445
31,Sidewalk Repair,2019,446136.05000000005,1319999.9900000002,33.79818586210747
31,Street Redesign,2019,18800.0,1319999.9900000002,1.4242424350321394
31,Street Resurfacing,2019,670559.56,1319999.9900000002,50.79996705151489
31,Alleys,2020,441129.5,1319999.99,33.418901768325014
31,Lighting,2020,3800.0,1319999.99,0.2878787900596878
31,Misc.,2020,54820.0,1319999.99,4.153030334492654
31,Pedestrian Infrastructure,2020,59304.98,1319999.99,4.492801549187891
31,Police Cameras,2020,123880.0,1319999.99,9.384848555945823
31,Sidewalk Repair,2020,100429.06,1319999.99,7.608262178850471
31,Street Redesign,2020,25850.0,1319999.99,1.958333348169192
31,Street Resurfacing,2020,510786.45,1319999.99,38.69594347496927
31,Alleys,2021,605862.83,1499999.99,40.390855602605704
31,Lighting,2021,409900.0,1499999.99,27.326666848844443
31,Police Cameras,2021,110075.0,1499999.99,7.338333382255556
31,Sidewalk Repair,2021,9754.939999999999,1499999.99,0.6503293376688621
31,Street Resurfacing,2021,364407.22,1499999.99,24.293814828625433
31,Alleys,2022,284893.16,1499999.99,18.992877459952513
31,Lighting,2022,16400.0,1499999.99,1.0933333406222223
31,Misc.,2022,18578.41,1499999.99,1.238560674923738
31,Misc. CDOT,2022,660.0,1499999.99,0.044000000293333334
31,Pedestrian Infrastructure,2022,80708.23,1499999.99,5.380548702536991
31,Sidewalk Repair,2022,226493.91,1499999.99,15.09959410066396
31,Street Redesign,2022,18800.0,1499999.99,1.2533333416888888
31,Street Resurfacing,2022,853466.28,1499999.99,56.897752379318355
32,Alleys,2019,133233.26,1319999.99,10.093428864344158
32,Misc.,2019,325000.0,1319999.99,24.621212307736457
32,Misc. CDOT,2019,4540.5,1319999.99,0.3439772753331612
32,Parks,2019,175000.0,1319999.99,13.257575858011938
32,Pedestrian Infrastructure,2019,1200.0,1319999.99,0.09090909159779616
32,Sidewalk Repair,2019,101143.45999999999,1319999.99,7.662383391381692
32,Street Redesign,2019,9400.0,1319999.99,0.7121212175160698
32,Street Resurfacing,2019,570482.77,1319999.99,43.21839199407873
32,Alleys,2020,314391.05,1319999.99,23.817503968314423
32,Pedestrian Infrastructure,2020,7965.31,1319999.99,0.6034325803290348
32,Police Cameras,2020,24776.0,1319999.99,1.8769697111891643
32,Sidewalk Repair,2020,96639.41,1319999.99,7.321167479705815
32,Street Redesign,2020,21950.0,1319999.99,1.6628788004763546
32,Street Resurfacing,2020,854278.22,1319999.99,64.7180474599852
32,Alleys,2021,623058.98,1499999.99,41.53726561024843
32,Misc.,2021,15203.07,1499999.99,1.01353800675692
32,Misc. CDOT,2021,150.0,1499999.99,0.010000000066666667
32,Pedestrian Infrastructure,2021,98731.88,1499999.99,6.58212537721417
32,Police Cameras,2021,87933.0,1499999.99,5.862200039081333
32,Sidewalk Repair,2021,20870.72,1499999.99,1.3913813426092092
32,Street Redesign,2021,11750.0,1499999.99,0.7833333385555555
32,Street Resurfacing,2021,642302.34,1499999.99,42.82015628546771
32,Alleys,2022,689300.52,1454149.9100000001,47.40230118365169
32,Lighting,2022,50000.0,1454149.9100000001,3.438435037278928
32,Parks,2022,150000.0,1454149.9100000001,10.315305111836784
